,googleplacesid,name,latitude,longitude,address,rating,reviews,price,icon,photos
81,ChIJr1zDbXgts1IRT5J8JwHX_gw,The Herbivorous Butcher,44.9902988,-93.253704,"507 1st Ave NE, Minneapolis, MN 55413, United States",4.7,430,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101520467280518928546"">Stephanie Meyer</a>']]"
82,ChIJGc6O1P0n9ocRTPScIPfrpqI,Moroccan Flavors,44.94861110000001,-93.2608333,"920 E Lake St, Minneapolis, MN 55407, United States",4.8,110,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106136247939068733771"">Jafar Al-Gharaibeh</a>']]"
83,ChIJe65JKnkts1IRVX6b0sldzII,PinKU Japanese Street Food,44.9885629,-93.25701289999999,"20 University Ave NE, Minneapolis, MN 55413, United States",4.6,520,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110938013374984337482"">PinKU Japanese Street Food</a>']]"
84,ChIJfwvuBRIts1IRcpts2oh9EEw,Kbop Korean Bistro,44.9819536,-93.23674199999999,"425 13th Ave SE, Minneapolis, MN 55414, United States",4.5,554,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116890452586507707215"">K-Bop</a>']]"
85,ChIJH_hJhLUys1IREHKJeUHmkYY,Eat Street Social,44.9556695,-93.27840739999999,"18 W 26th St, Minneapolis, MN 55404, United States",4.5,689,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104486358128772090586"">A Google User</a>']]"
86,ChIJ40xGEFcn9ocROdMRIYmWDRY,yum! Kitchen and Bakery,44.948616,-93.33057,"4000 Minnetonka Blvd #4127, Minneapolis, MN 55416, United States",4.5,997,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106913679852802708833"">Simi Ritch</a>']]"
87,ChIJ2VBJNHkts1IREfi84Jwd-0s,Punch Pizza Northeast,44.9875,-93.2569444,"210 E Hennepin Ave, Minneapolis, MN 55414, United States",4.7,810,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117473178363836295746"">Steve Gasser</a>']]"
88,ChIJnZvZIAwys1IRaJ44-1EcE0s,Psycho Suzi's Motor Lounge,45.0074954,-93.2723882,"1900 Marshall St NE, Minneapolis, MN 55418, United States",4.2,3802,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102765585770959552287"">Arnold Rossa</a>']]"
89,ChIJmwWYkoEn9ocRRN4pdA7cUwo,Stella's Fish Café & Prestige Oyster Bar,44.948645,-93.29729999999999,"1400 W Lake St, Minneapolis, MN 55408, United States",4.1,2291,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116150465225903352583"">Jessica Brouillette</a>']]"
90,ChIJ0xGbJ5Eys1IRMds_fHqoRj0,FireLake Grill House & Cocktail Bar,44.97725699999999,-93.2737251,"31 S 7th St, Minneapolis, MN 55402, United States",4,268,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111665658819110452962"">FireLake Grill House and Cocktail Bar</a>']]"
91,ChIJdXfmZs0ys1IRjq5736bcCgs,The Lynhall,44.9541376,-93.28846159999999,"2640 Lyndale Ave S, Minneapolis, MN 55408, United States",4.5,860,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113222763996966535240"">A Google User</a>']]"
92,ChIJZdv4Xpcys1IRYfc8uoIWoOs,Sushi Takatsu,44.9755634,-93.27101359999999,"733 S Marquette Ave, Minneapolis, MN 55402, United States",4.8,279,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108032180419326091997"">Laura Hanna</a>']]"
93,ChIJF9KF6rUys1IR-R8tR4VCnL0,The Copper Hen Cakery & Kitchen,44.9566667,-93.27749999999999,"2515 Nicollet Ave, Minneapolis, MN 55404, United States",4.3,554,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106881869574659474563"">The Copper Hen Cakery &amp; Kitchen</a>']]"
94,ChIJe8Jz3ukm9ocRotVqCuezzs8,Cave Vin,44.9018789,-93.31848169999999,"5555 Xerxes Ave S, Minneapolis, MN 55410, United States",4.7,171,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106136339225342169668"">Carolina Margaria</a>']]"
95,ChIJJSqBkrUys1IRcmQenwl6bY0,Pimento Jamaican Kitchen,44.9564408,-93.27805409999999,"2524 Nicollet Ave, Minneapolis, MN 55404, United States",4.5,1210,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102983699557360203553"">Sophie Wallerstedt</a>']]"
96,ChIJMYwGzL8ys1IR3HOaQldAnW4,The Oceanaire Seafood Room,44.97814959999999,-93.2717243,"50 South 6th St, Minneapolis, MN 55402, United States",4.4,863,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111179819549088358145"">Bobby Khan</a>']]"
97,ChIJ2ac5LYoys1IR0OcTJy8DiRc,Borough,44.988794,-93.277838,"730 N Washington Ave, Minneapolis, MN 55401, United States",4.5,533,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100164858761126717573"">Borough Minneapolis</a>']]"
98,ChIJARfxCtUys1IRVISzEMVEPqI,Red Cow Uptown,44.9547639,-93.29747689999999,"2626 Hennepin Ave, Minneapolis, MN 55408, United States",4.6,1360,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100177745198289219326"">Katy Friends</a>']]"
99,ChIJQYmOj80ys1IRWQVWzqffD6E,Common Roots Cafe,44.955733,-93.288355,"2558 Lyndale Ave S, Minneapolis, MN 55405, United States",4.5,580,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112743532433734516850"">Common Roots Cafe</a>']]"
100,ChIJeV3uEKEys1IRo8n3apIhfGo,Band Box Diner,44.96903529999999,-93.26343759999999,"729 S 10th St, Minneapolis, MN 55404, United States",4.5,607,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114642989602740692635"">Kyle Belshan</a>']]"
101,ChIJX77Drvwn9ocRw5H5MQNMvig,Modern Times,44.9446238,-93.2628515,"3200 Chicago Ave, Minneapolis, MN 55407, United States",4.6,646,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110347691744909324488"">Jonathan Rocket</a>']]"
102,ChIJse3VlbUys1IRy3MSgozQXuo,Pho 79,44.9562889,-93.2776083,"2529 Nicollet Ave, Minneapolis, MN 55404, United States",4.3,740,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111799550478985548024"">David Speidel</a>']]"
103,ChIJcTNtvuwxs1IR9TPBkW7zPRs,FireBox Deli,45.040657,-93.28738399999999,"4707 Lyndale Ave N, Minneapolis, MN 55430, United States",4.6,894,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113100355490185193575"">Banle Gaar</a>']]"
104,ChIJ1c1n_kYn9ocRSs2E2oTK7kA,Boludo,44.934366,-93.277608,"3749 Nicollet Ave, Minneapolis, MN 55409, United States",4.7,292,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111539348845686080115"">David Pollitt</a>']]"
105,ChIJhTTAOeots1IRHbD1noNOwKU,Holy Land,45.01381670000001,-93.24711669999999,"2513 Central Ave NE, Minneapolis, MN 55418, United States",4.5,2764,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111423742947013524187"">Holy Land</a>']]"
106,ChIJHUdVd7Uys1IRPB_28ufQ93E,Peninsula Malaysian Cuisine,44.95512009999999,-93.2781906,"2608 Nicollet Ave, Minneapolis, MN 55408, United States",4.5,710,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117972787432975524176"">Jordan Schuetzle</a>']]"
107,ChIJTSGePpoys1IROStgCCmBfE0,Allie's Deli & Catering,44.9773417,-93.26954169999999,"527 S Marquette Ave #205, Minneapolis, MN 55402, United States",4.8,123,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107656322017738573268"">Ian</a>']]"
108,ChIJQVBT0ewn9ocRcgrTHyMi5VI,Ramen Kazama,44.9412064,-93.2781315,"3400 Nicollet Ave, Minneapolis, MN 55408, United States",4.5,1048,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102983716144664914401"">RANEN KAZAMA</a>']]"
109,ChIJM4Q_E3gts1IRdfkFZlFBvCw,Red Stag Supperclub,44.9903374,-93.2535846,"509 1st Ave NE, Minneapolis, MN 55413, United States",4.3,839,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105627987619982847375"">Red Stag Supperclub</a>']]"
110,ChIJScokAsAn9ocRj9VZ_IsRrMc,Kyatchi,44.9343347,-93.2781296,"3758 Nicollet Ave, Minneapolis, MN 55409, United States",4.6,740,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113100355490185193575"">Banle Gaar</a>']]"
111,ChIJA0QhW0Ets1IRNP8Kas5fdBY,Afro Deli & Grill: Minneapolis,44.9735263,-93.2277723,"720 Washington Ave SE, Minneapolis, MN 55414, United States",4.6,560,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115092188843506291351"">Afro Deli &amp; Coffee</a>']]"
112,ChIJTUHer2Io9ocR9mQLEPclw8g,ie - Italian Eatery,44.9172049,-93.24776179999999,"4724 Cedar Ave, Minneapolis, MN 55407, United States",4.6,991,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106282517143018152698"">Italian Eatery</a>']]"
113,ChIJO4Ff5d8n9ocRMW9JwS44QEA,The Tiny Diner,44.9344508,-93.25901100000002,"1024 E 38th St, Minneapolis, MN 55407, United States",4.5,1341,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105036571933400966665"">The Tiny Diner</a>']]"
114,ChIJJ-hNCson9ocRvnKjgGn2pWc,Sun Street Breads,44.9194402,-93.2782173,"4600 Nicollet Ave, Minneapolis, MN 55419, United States",4.7,420,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117271058986593802159"">Sun Street Breads</a>']]"
115,ChIJ5RLJH_Am9ocRtHcfcIrr080,Red Wagon Pizza Company,44.9046047,-93.3089353,"5416 Penn Ave S, Minneapolis, MN 55419, United States",4.6,780,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104376302017218827554"">Red Wagon Pizza Company</a>']]"
116,ChIJc0yeAeoys1IRuMxu6Z9BHg0,4 Bells,44.971569,-93.2853767,"1610 Harmon Pl, Minneapolis, MN 55403, United States",4.4,681,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102192250732404042608"">4 Bells</a>']]"
117,ChIJdb1JHMAn9ocRcub27hEB5d8,Nighthawks Diner & Bar,44.9342728,-93.2776798,"3753 Nicollet Ave, Minneapolis, MN 55409, United States",4.4,772,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111060928966165537042"">Nighthawks Diner &amp; Bar</a>']]"
118,ChIJpbuisusts1IR8hK-qSy-DY8,Sen Yai Sen Lek Thai,45.0128811,-93.2475825,"2422 Central Ave NE, Minneapolis, MN 55418, United States",4.6,596,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115275779966403146289"">A Google User</a>']]"
119,ChIJCZ_XDRgts1IRRR-YhQHQ2zg,Day Block Brewing Company,44.975189,-93.253061,"1105 S Washington Ave, Minneapolis, MN 55415, United States",4.3,455,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/118287530177650597664"">Day Block Brewing Company</a>']]"
120,ChIJ4ysuvpcys1IRoKM9rns-Gl0,Ruth's Chris Steak House,44.973085,-93.27223959999999,"920 2nd Ave S Suite 100, Minneapolis, MN 55402, United States",4.6,1047,4,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102497594816315622374"">Edward Nelson</a>']]"
121,ChIJ2yzEpCQn9ocRBA_x83sx8X0,Penny's Coffee,44.9811877,-93.2659307,"100 S Washington Ave, Minneapolis, MN 55401, United States",4.5,324,2,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116964809288774532527"">A Google User</a>']]"
122,ChIJY9rrl80ys1IRbpNVBmdTr5g,Nightingale,44.955787,-93.28768900000001,"2551 Lyndale Ave S, Minneapolis, MN 55405, United States",4.6,688,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108931709897711523632"">Nightingale</a>']]"
123,ChIJXTpHnJsys1IRvHkDQwJPGXE,Kieran's Irish Pub,44.9791315,-93.27469180000001,"85 N 6th St, Minneapolis, MN 55403, United States",4.4,1732,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112800882250618285458"">A Google User</a>']]"
124,ChIJO9g9TXAm9ocRvfNgvQ5TWrk,Lyn 65,44.88595,-93.286386,"6439 Lyndale Ave S, Minneapolis, MN 55423, United States",4.6,596,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106580577100745044128"">Keith Anderson</a>']]"
125,ChIJYyxjnpcys1IRep2-027ZZCo,Keys At The Foshay,44.9742075,-93.2717682,"114 S 9th St, Minneapolis, MN 55402, United States",4.3,882,2,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/118153228979097227073"">Keys Cafe &amp; Bakery</a>']]"
126,ChIJGahwf6Un9ocRlOepHD_kLUY,Tenant Restaurant,44.9248967,-93.2910222,"4300 Bryant Ave S, Minneapolis, MN 55409, United States",4.9,252,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117663061843768450700"">Mika Baer</a>']]"
127,ChIJIxHJx0Mts1IRlGMFZ_q61xo,HardTimes Cafe,44.969589,-93.24622699999999,"1821 Riverside Ave, Minneapolis, MN 55454, United States",4.5,1273,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102095703684368810748"">Vladimir Kuksenko</a>']]"
128,ChIJXapw0Qwys1IRTSt-A9SR_WE,The Sample Room,45.009554,-93.27197699999999,"2124 Marshall St NE, Minneapolis, MN 55418, United States",4.5,673,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107446821600491395976"">Steve Landis</a>']]"
129,ChIJiWW7oOAn9ocRdTRSjJpMG4Y,Smoke in the Pit,44.934949,-93.262284,"3733 Chicago Ave, Minneapolis, MN 55407, United States",4.4,387,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112403136276440401897"">Arvind Menon</a>']]"
130,ChIJf4wvBHkts1IRhtOnKm2VUCI,Masu Sushi & Robata,44.988271,-93.254998,"330 E Hennepin Ave, Minneapolis, MN 55414, United States",4.5,1149,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111628068719500626583"">Masu Sushi &amp; Robata</a>']]"
131,ChIJSwT_s9Uys1IR6kJWA_r0BP0,India Palace Uptown,44.9561234,-93.2971898,"2546 Hennepin Ave, Minneapolis, MN 55405, United States",4.4,644,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117964800214911602494"">India Palace Uptown</a>']]"
132,ChIJv4agVr0o9ocRu3CeixxwSWg,5-8 Club,44.8977282,-93.2478849,"5800 Cedar Ave, Minneapolis, MN 55417, United States",4.4,2094,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108759203137792419836"">Nikolaos Druides</a>']]"
133,ChIJV_UZqIgn9ocRNhDgH9Uxtfk,Moto-i,44.948685,-93.2883259,"2940 Lyndale Ave S, Minneapolis, MN 55408, United States",4.5,1715,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116128224724451895800"">Chad Ness</a>']]"
134,ChIJVwlEh3kys1IRInyma7g99oM,The 1029 Bar,44.99811099999999,-93.26828239999999,"1029 Marshall St NE, Minneapolis, MN 55413, United States",4.5,1016,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102055443032767606634"">Theresa Mitchell</a>']]"
135,ChIJ-SOeFQsys1IRcKc0o-VqLD0,Mojo Coffee Gallery,45.0103361,-93.2684148,"2205 California St NE, Minneapolis, MN 55418, United States",4.7,559,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102338503082066426793"">Terry Walsh</a>']]"
136,ChIJARtcpRgts1IRuWzpGap9Vg4,Bar Luchador,44.9737709,-93.22610630000001,"825 SE Washington Ave, Minneapolis, MN 55414, United States",4.6,583,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112261453825922807743"">zohre nemati</a>']]"
137,ChIJb0hUeqots1IRBdpaXkAoTt8,Up Cafe and Up Coffee Roasters,44.9926165,-93.22513099999999,"1901 Traffic St NE, Minneapolis, MN 55413, United States",4.7,197,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103856250550267168391"">Up Cafe and Up Coffee Roasters</a>']]"
138,ChIJJWL3JRIts1IRO3_X_4mrE2Q,Shuang Cheng,44.9805708,-93.2363797,"1320 4th St SE, Minneapolis, MN 55414, United States",4.4,745,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115124896665099699091"">Patrick Kelly</a>']]"
139,ChIJRfrC7BEts1IRsCl6tk0Df2k,Wally's Falafel and Hummus,44.9812238,-93.2355903,"423 14th Ave SE, Minneapolis, MN 55414, United States",4.4,1017,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113466174708332909513"">Marc Maalouli</a>']]"
140,ChIJHTq8udUys1IRZk9xcbZ6rms,Uptown Diner,44.9557434,-93.2970544,"2548 Hennepin Ave, Minneapolis, MN 55405, United States",4.4,2034,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109855097127365214057"">Jeffrey Roller</a>']]"
141,ChIJzwHFqXgn9ocRNKJKuLayNlo,Amazing Thailand,44.947434,-93.298712,"3024 Hennepin Ave, Minneapolis, MN 55408, United States",4.2,1080,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113021502984312798128"">Amazing Thailand</a>']]"
142,ChIJDfTPaI8ys1IRW5hoIHCSUDo,J.D. Hoyt's Supper Club,44.9844648,-93.2728834,"301 N Washington Ave, Minneapolis, MN 55401, United States",4.6,735,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117794283760405109286"">Edward Mann</a>']]"
143,ChIJHXA1KXgts1IROYIBdIUO_t0,Wilde Cafe & Spirits,44.9857056,-93.2578278,"65 SE Main St, Minneapolis, MN 55414, United States",4.4,881,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104997320005751157206"">Cory Shubert</a>']]"
144,ChIJP5PlWJYys1IR9xGt14losbI,Barrio,44.97417129999999,-93.2741606,"925 Nicollet Mall, Minneapolis, MN 55402, United States",4.4,982,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109175624735289237943"">Nicole Streit</a>']]"
145,ChIJj4O4rests1IRAGSVdLE8Dxw,Costa Blanca Bistro,45.0127607,-93.2476445,"2416 Central Ave NE, Minneapolis, MN 55418, United States",4.6,253,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103324567701470141699"">Jason O&#39;Malley</a>']]"
